OBJ_Critical= 0.443917189646346 0.4287
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010482	0.00129835	2	0.15	0.1	0.00141732	0.2	0.00177584	0.45	0.01502118	2	4.5	0.001	0.59505128	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010404	0.0012909	2	0.15	0.1	0.00140923	0.2	0.00174538	0.45	0.01489625	2	4.5	0.001	0.59344756	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010443	0.00129914	2	0.15	0.1	0.00140657	0.2	0.00178115	0.45	0.01513662	2	4.5	0.001	0.59271627	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010471	0.00129997	2	0.15	0.1	0.00141009	0.2	0.00172041	0.45	0.01557816	2	4.5	0.001	0.59485514	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010414	0.00129208	2	0.15	0.1	0.00140196	0.2	0.00165191	0.45	0.01519931	2	4.5	0.001	0.59388331	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010293	0.00127955	2	0.15	0.1	0.00139461	0.2	0.00155907	0.45	0.01520509	2	4.5	0.001	0.59265409	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010325	0.00127902	2	0.15	0.1	0.00140345	0.2	0.00160647	0.45	0.01487724	2	4.5	0.001	0.59384303	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010348	0.00128592	2	0.15	0.1	0.0013989	0.2	0.00162812	0.45	0.01503937	2	4.5	0.001	0.59328985	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010443	0.00129773	2	0.15	0.1	0.00140532	0.2	0.00173668	0.45	0.01529148	2	4.5	0.001	0.59225932	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
0.429	0.9	0.1	0.2008545	0.4	80	65.4	9.1	500	3.5	8.61	0.003304	0.00010307	0.00127955	2	0.15	0.1	0.00139926	0.2	0.00160128	0.45	0.01489498	2	4.5	0.001	0.59336333	0.39	1	0.00015335	0.001	0.001	0.02115956	0.26789905	0.0490008	9.99584182	0.1	0.01	0.01	0.01	1e-05	0.01	0.00140765	0.05	0.5	1e-04	100	5e-06	0.001
